reportingrailroadcode,reportingrailroadname,report_year,incidentnumber,accidentyear,accidentmonth,maintenancerailroadcode,maintenancerailroadname,maintenanceaccidentnumber,maintenanceaccidentyear,maintenanceaccidentmonth,day,date,time,accident_type_code,accidenttype,hazmatcars,hazmatcarsdamaged,hazmatreleasedcars,personsevacuated,divisioncode,division,station,milepost,statecode,stateabbr,statename,countycode,countyname,district,temperature,visibilitycode,visibility,weather_condition_code,weathercondition,track_type_code,tracktype,trackname,trackclass,train_direction_code,traindirection,equipment_type_code,equipmenttype,equipmentattended,trainnumber,trainspeed,recordedestimatedspeed,maximumspeed,grosstonnage,method_of_operation_code,firstcarinitials,firstcarnumber,firstcarposition,firstcarloaded,causingcarinitials,causingcarnumber,causingcarposition,causingcarloaded,passengerstransported,headendlocomotives,midtrainmanuallocomotives,midtrainremotelocomotives,rearendmanuallocomotives,rearendremotelocomotives,derailedheadendlocomotives,derailedmidtrainmanuallo,derailedmidtrainremotelo,derailedrearendmanualloc,derailedrearendremoteloc,loadedfreightcars,loadedpassengercars,emptyfreightcars,emptypassengercars,cabooses,derailedloadedfreightcars,derailedloadedpassengercars,derailedemptyfreightcars,derailedemptypassengercars,derailedcabooses,equipmentdamagecost,trackdamagecost,totaldamagecost,primaryaccidentcausecode,primaryaccidentcause,accidentcausecode,accidentcause,engineersonduty,conductorsonduty,brakemenonduty,hoursengineersonduty,minutesengineersonduty,hoursconductorsonduty,minutesconductorsonduty,railroademployeeskilled,railroademployeesinjured,passengerskilled,passengersinjured,otherskilled,othersinjured,personskilledforreportin,personsinjuredforreporti,totalpersonskilled,totalpersonsinjured,totalkilledform54,totalinjuredform54,narrative,jointtracktype,jointtrackclass,classcode,class,jointcd,incidentkey,reportkey,reporting_railroad_company_grouping,reporting_railroad_class,reporting_railroad_smt_grouping,reporting_parent_railroad_company_code,reporting_parent_railroad_company_name,reporting_railroad_holding_company,maintenance_railroad_company_grouping,maintenance_railroad_class,maintenance_railroad_smt_grouping,maintenance_parent_railroad_company_code,maintenance_parent_railroad_company_name,maintenance_railroad_holding_company,trackdensity,firemenonduty,gxid,contributingaccidentcausecode,contributingaccidentcause,subdivision,signalization_code,signalization,methodofoperation,adjunct_1,adjunctcode1,remote_control_locomotive_code,remotecontrollocomotive,specialstudy1,latitude,longitude,adjunct_2,adjunctcode2,positivealcoholtests,positivedrugtests,specialstudy2,adjunct_3,adjunctcode3,otherrailroadcode,otherrailroadname,otheraccidentnumber,accidentyearother,accidentmonthother,other_railroad_company_grouping,other_railroad_class,other_railroad_smt_grouping,other_parent_railroad_company_code,other_parent_railroad_company_name,other_railroad_holding_company
NYA,New York & Atlantic Railway Company,2008,052008,08,05,NYA,New York & Atlantic Railway Company,052008,08,05,20,2008-05-20,2:00 PM,01,Derailment,0.0,0.0,0.0,0.0,LIRR M,LIRR MAINLINE,BRENTWOOD,39,36,NY,NEW YORK,103,SUFFOLK,1,50.0,2,Day,3,Rain,4,Industry,EMJAY,1,4,West,1,Freight Train,Yes,RS-4,2,Estimated,2,2000.0,I,TLAX,001024,1,No,,,0,,No,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28000.0,12000.0,40000.0,H210,"Radio communication, failure to comply",H210,"Radio communication, failure to comply",1,1,1,7,,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TRAIN RS-40, ENGS. 271 + 156 SHOVING 26 CARS TO COUPLE ONE CAR ON THE EMJAY HOUSE TRACK.  ENGINEER WAS GIVEN A DISTANCE TO SHOVE (10 CARS) BY RADIO FROM THE CONDUCTOR.  WHILE SHOVING IN, ENGINEER CLAIMS HE HEARD NO FURTHER INSTRUCTIONS FROM THE CONDUCTOR OR BRAKEMAN, BUT DID NOT STOP THE MOVEMENT. BOTH CONDUCTOR AND BRAKEMAN CLAIM TO HAVE GIVEN FURTHER INSTRUCTIONS VIA RADIO AND BOTH HEARD EACH OTHER.  ENGINEER FINALLY HEARD AN INSTRUCTION TO STOP THE TRAIN, BUT WAS UNABLE TO STOP BEFORE THE LAST CAR WENT OVER THE BUMPING BLOCK.  DAMAGE TO RAILCAR AND FENCING AND TRACK AT BUMPER BLOCK.  SOME SHEET METAL WAS DAMAGED ALONGSIDE EMJAY`S BUILDING. NO INJURIES.",Industry,1,3,3,1,NYA052008200805,NYA052008200805,Shortline,Class 3,SMT-2 - Shortline – East,NYA,New York & Atlantic Railway Company,Anacostia R,Shortline,Class 3,SMT-2 - Shortline – East,NYA,New York & Atlantic Railway Company,Anacostia R,,0,,,,,,,,,,0,Not a remotely controlled operation,,0.0,0.0,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,2015,GR20150101,15,01,LI,Long Island Rail Road,GR20150101,15,01,07,2015-01-07,1:15 PM,07,Hwy-rail crossing,0.0,0.0,0.0,0.0,,,WYANDANCH,34.69,36,NY,NEW YORK,103,SUFFOLK,1,22.0,2,Day,1,Clear,1,Main,MAINLINE #1,4,3,East,D,EMU,Yes,2050,40,Recorded,40,0.0,,LI,007358,1,Yes,,,0,,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62939.0,0.0,62939.0,M304,Highway user cited for violation of highway-rail grade crossing traffic laws,M304,Highway user cited for violation of highway-rail grade crossing traffic laws,1,1,1,5,16,5,16,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,3.0,TRAIN #2050 STRUCK A VEHICLE THAT WENT AROUND LOWERED GATES AT STRAIGHT PATH CROSSING. DRIVER WAS ISSUED A V1170-B SUMMONS.,Main,4,No,No,1,LIGR20150101201501,LIGR20150101201501,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,338162P,,,SYSTEM,1,Signaled,Signal Indication,A,Auto Cab Signals,0,Not a remotely controlled operation,CWR,40.754276,-73.360385,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,2014,EQ20140802,14,08,LI,Long Island Rail Road,EQ20140802,14,08,05,2014-08-05,3:51 AM,09,Obstruction,0.0,0.0,0.0,0.0,,,MONTAUK,112,36,NY,NEW YORK,103,SUFFOLK,1,68.0,4,Dark,1,Clear,1,Main,MONTAUK #1,4,3,East,E,DMU,Yes,2702,58,Recorded,58,0.0,,LI,000415,1,No,,,0,,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38656.0,0.0,38656.0,M402,Object or equipment on or fouling track (motor vehicle - other than highway-rail crossing),M402,Object or equipment on or fouling track (motor vehicle - other than highway-rail crossing),1,1,1,3,16,3,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TRAIN 2702 STRUCK AN ABONDONDED VEHICLE AT MP112 THAT WAS LEFT FOULING THE TRACK.

THIS SECTION OFTRACK IS ""DARK TERRITORY"" SPECIAL INSTRUCTIONS AND PAPERWORK IS REQUIRED.",Main,4,No,No,1,LIEQ20140802201408,LIEQ20140802201408,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,SYSTEM,2,Not Signaled,Block Register Territory,Z,Other-Narrative Required,0,Not a remotely controlled operation,OTH,41.012482,-72.018585,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,2006,GR20060201,06,02,LI,Long Island Rail Road,GR20060201,06,02,15,2006-02-15,6:35 PM,07,Hwy-rail crossing,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,SYOSSET,27.08,36,NY,NEW YORK,59,NASSAU,1,45.0,4,Dark,1,Clear,1,Main,PORT JEFFERSON #2,4,3,East,2,Passenger Train - Pulling,Yes,LI 6,78,Estimated,78,0.0,DG,LI,000408,1,Yes,,,0,,Yes,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185000.0,2390.0,187390.0,M303,Highway user misjudgment under normal weather and traffic conditions,M303,Highway user misjudgment under normal weather and traffic conditions,1,1,1,3,14,3,14,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,VEHICLE OPERATOR MADE TURN ONTO TRACK BED AND WAS UNABLE TO EXIT VEHICLE OR CLEAR THE TRACKS BEFOREBEING STRUCK BY TRAIN 664.,Main,4,3L,3L,1,LIGR20060201200602,LIGR20060201200602,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,338308F,,,,,,,,,0,Not a remotely controlled operation,,0.0,0.0,,,0,0,,,,,,,,,,,,,,
LI,Long Island Rail Road,2021,74367,21,03,LI,Long Island Rail Road,74367,21,03,27,2021-03-27,11:21 AM,01,Derailment,0.0,0.0,0.0,0.0,,,GARDEN CITY,20,36,NY,NEW YORK,59,NASSAU,1,60.0,2,Day,1,Clear,3,Siding,SECONDARY,1,3,East,4,Work train,Yes,RFX-,5,Recorded,5,0.0,,LI,000118,5,Yes,,,0,,No,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7185.0,40035.0,47220.0,T111,Wide gage (due to defective or missing spikes or other rail fasteners),T111,Wide gage (due to defective or missing spikes or other rail fasteners),1,1,1,5,22,5,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"WHILE OPERATING EASTBOUND ON THE GARDEN MITCHELL SECONDARY TRACK, THE CREW OF RFX-15 REPORTED THAT ACAR AND ENGINE DERAILED WITHIN THEIR CONSIST. ON 06-04-2021, SMS DIRECTOR UPDATED INCIDENT DUE TO NEW CAUSE CODE AND >10% CHANGE IN INITIAL REPORTED TOTAL DAMAGES.",Siding,1,No,No,1,LI74367202103,LI74367202103,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,,,,,GARDENMITCHELLSECOND,2,Not Signaled,Other Than Main Track,L,Special Instructions,0,Not a remotely controlled operation,OTH,40.726649,-73.625435,,,,,000-000-000,,,,,,,,,,,,,
LI,Long Island Rail Road,2020,71344,20,01,LI,Long Island Rail Road,71344,20,01,12,2020-01-12,5:44 PM,13,Other (describe in narrative),0.0,0.0,0.0,0.0,,,GARDEN CITY,17.3,36,NY,NEW YORK,59,NASSAU,1,53.0,2,Day,1,Clear,1,Main,TRACK 01,4,4,West,D,EMU,Yes,LI 7,80,Recorded,80,0.0,,LI,007801,1,Yes,,,0,,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21590.0,0.0,21590.0,M509,Suicide (Other Miscellaneous),M509,Suicide (Other Miscellaneous),1,1,2,4,57,4,57,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,"WESTBOUND TRAIN 7721 FATALLY STRUCK A MALE TRESPASSER ON THE WEST END OF MERILLON AVE STATION WHEN HE JUMPED FROM THE PLATFORM INTO THE PATH OF THE TRAIN ON MAINLINE 1. ON 05-11-2021, SMS DIRECTOR UPDATED INCIDENT AS PER REPORTABLE DAMAGES AND SUICIDE DESIGNATION.",Main,4,No,No,1,LI71344202001,LI71344202001,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,9.2,,,,,LIRRMAINLINE,1,Signaled,Signal Indication,A,Auto Cab Signals,0,Not a remotely controlled operation,CWR,40.734822,-73.663983,,,,,000-000-000,,,,,,,,,,,,,
LI,Long Island Rail Road,2021,74905,21,05,LI,Long Island Rail Road,74905,21,05,24,2021-05-24,11:30 AM,05,Raking collision,0.0,0.0,0.0,0.0,,,RONKONKOMA,48.5,36,NY,NEW YORK,103,SUFFOLK,1,63.0,2,Day,2,Cloudy,1,Main,TRACK 02,4,3,East,,,,,0,,10,0.0,,,,0,,,,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89651.0,89651.0,E84C,"Box car door, other than plug, attachment defective",E84C,"Box car door, other than plug, attachment defective",,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"WHILE NYAR RS-70 WAS TRAVELING EAST, A CAR IN THEIR CONSIST MADE CONTACT WITH THE GAP PROTECTION BOARDS AT THE LIRR RONKONKOMA STATION.",Main,4,No,No,1,LI74905202105,LI74905202105,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,9.2,,,,,LIRRMAINLINE,1,Signaled,Signal Indication,,,,,CWR,40.807938,-73.108358,,,,,000-000-000,,,NYA,New York & Atlantic Railway Company,NYA000023,21,05,Shortline,Class 3,SMT-2 - Shortline – East,NYA,New York & Atlantic Railway Company,Anacostia R
LI,Long Island Rail Road,2016,EQ20160707,16,07,LI,Long Island Rail Road,EQ20160707,16,07,27,2016-07-27,2:12 PM,01,Derailment,0.0,0.0,0.0,0.0,,,SPEONK,70.9,36,NY,NEW YORK,103,SUFFOLK,1,90.0,2,Day,1,Clear,2,Yard,TRACK 6,1,3,East,7,Yard/switching,Yes,CE2,5,Recorded,5,0.0,,LI,000165,2,No,,,0,,No,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26454.0,26454.0,T110,Wide gage (due to defective or missing crossties),T110,Wide gage (due to defective or missing crossties),1,1,0,2,56,2,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DETERIORATED CONCRETE TIE ANCHORS ON THE SOUTH SIDE OF THE RUNNING RAIL FAILED AND SUBSEQUENTLY THERUNNING RAILS WERE NOT SUFFICIENTLY RESTRAINED CAUSING THE NORTH SIDE L1 AND L3 WHEELS OF ENGINE 165TO DERAIL INSIDE THE TRACK GAUGE.,Yard,1,No,No,1,LIEQ20160707201607,LIEQ20160707201607,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,,,,SYSTEM,2,Not Signaled,Other Than Main Track,L,Special Instructions,0,Not a remotely controlled operation,CWR,40.821448,-72.701584,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,2020,71382,20,01,LI,Long Island Rail Road,71382,20,01,18,2020-01-18,10:35 AM,13,Other (describe in narrative),0.0,0.0,0.0,0.0,,,GARDEN CITY,17.3,36,NY,NEW YORK,59,NASSAU,1,28.0,2,Day,1,Clear,1,Main,TRACK 02,4,3,East,9,Maint./inspect Car,Yes,3TC,0,,0,0.0,,AC,045127,1,No,AC,045127,1,No,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71270.0,71270.0,H997,Motor car or other on-track equipment rules (other than main track authority) - Failure to Comply.,H997,Motor car or other on-track equipment rules (other than main track authority) - Failure to Comply.,1,,,5,5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"WHILE LIFTING FORMS AT MERRILLON STATION, A STATIONARY ALTEC AC45-127 BOOM TRUCK CAME CLOSE TO PSEG69KV HIGH TENSION WIRE CAUSING AN ARC.",Main,4,No,No,1,LI71382202001,LI71382202001,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,9.2,,,,,LIRRMAINLINE,2,Not Signaled,Yard/Restricted Limits,Z,Other-Narrative Required,0,Not a remotely controlled operation,CWR,40.7355,-73.6613,,,,,000-000-000,,,,,,,,,,,,,
LI,Long Island Rail Road,2017,EQ20170302,17,03,LI,Long Island Rail Road,EQ20170302,17,03,17,2017-03-17,2:42 PM,09,Obstruction,0.0,0.0,0.0,0.0,,,MINEOLA,18.6,36,NY,NEW YORK,59,NASSAU,1,40.0,2,Day,1,Clear,1,Main,MAINLINE 2,4,3,East,9,Maint./inspect Car,Yes,TC-8,5,Estimated,5,0.0,,LI,000033,3,No,,,0,,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70000.0,0.0,70000.0,H604,"Train outside yard limits, in block signal or interlocking territory, excessive speed  [Desc.Changed",H604,"Train outside yard limits, in block signal or interlocking territory, excessive speed  [Desc.Changed",3,,,6,42,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,"TC 033 MADE CONTACT WITH TC 815 ON MAINLINE 2, WHILE PASSING OVER THE MAIN STREET CROSSING JUST EASTOF NASSAU TOWER. ON 04-02-2020, DIRECTOR OF SMS ADDED 1 EMPLOYEE NON FATAL INJURY.",Main,4,No,No,1,LIEQ20170302201703,LIEQ20170302201703,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,,,,,SYSTEM,1,Signaled,Direct Train Control,,,0,Not a remotely controlled operation,CWR,40.740928,-73.638322,,,0,0,000-000-000,,,,,,,,,,,,,
LI,Long Island Rail Road,2017,EQ20170302,17,03,LI,Long Island Rail Road,EQ20170302,17,03,17,2017-03-17,2:42 PM,09,Obstruction,0.0,0.0,0.0,0.0,,,MINEOLA,18.6,36,NY,NEW YORK,59,NASSAU,1,40.0,2,Day,1,Clear,1,Main,MAINLINE2,4,3,East,9,Maint./inspect Car,Yes,TC-8,5,Recorded,5,0.0,,LI,000815,2,No,,,0,,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70000.0,H604,"Train outside yard limits, in block signal or interlocking territory, excessive speed  [Desc.Changed",H604,"Train outside yard limits, in block signal or interlocking territory, excessive speed  [Desc.Changed",3,,,6,42,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"TC033 MADE CONTACT WITH TC 815 ON MAINLINE 2, WHILE PASSING OVER THE MAIN STREET CROSSING JUST EASTOF NASSAU TOWER.",Main,4,No,No,3,LIEQ20170302201703,LIEQ20170302201703,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,,,,,SYSTEM,1,Signaled,Direct Train Control,,,0,Not a remotely controlled operation,CWR,40.740928,-73.638322,,,0,0,000-000-000,,,,,,,,,,,,,
LI,Long Island Rail Road,2011,EQ20110302,11,03,LI,Long Island Rail Road,EQ20110302,11,03,21,2011-03-21,5:31 PM,09,Obstruction,0.0,0.0,0.0,0.0,SYSTEM,SYSTEM,PORT JEFFERSON,58,36,NY,NEW YORK,103,SUFFOLK,1,50.0,2,Day,2,Cloudy,2,Yard,PORT JEFF YARD #9,1,3,East,2,Passenger Train - Pulling,Yes,656,12,Recorded,12,0.0,LM,LI,000404,1,Yes,,,0,,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,68283.0,42000.0,110283.0,H607,Failure to comply with restricted speed or its equivalent not in connection with a block or interloc,H607,Failure to comply with restricted speed or its equivalent not in connection with a block or interloc,1,1,1,6,19,6,19,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,TRAIN 656 PULLED INTO PORT JEFF YARD #9 TRACK AND ENGINE 404 STRUCK BUMPER BLOCK CAUSING DAMAGE TO TRACK AND ENGINE.  THIS ALSO CAUSED SECOND CAR 4112 TO DERAIL.,Yard,1,No,No,1,LIEQ20110302201103,LIEQ20110302201103,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,,,,,,,,,,,0,Not a remotely controlled operation,,0.0,0.0,,,,,,,,,,,,,,,,,,
LI,Long Island Rail Road,2021,74358,21,03,LI,Long Island Rail Road,74358,21,03,25,2021-03-25,1:50 PM,09,Obstruction,0.0,0.0,0.0,0.0,,,PLANDOME,16.4,36,NY,NEW YORK,59,NASSAU,1,0.0,2,Day,2,Cloudy,1,Main,TRACK 01,4,4,West,D,EMU,Yes,LI 6,30,Recorded,30,0.0,,LI,007701,1,Yes,,,0,,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36320.0,0.0,36320.0,M404,"Object or equipment on or fouling track - other than above (for  vandalism, see code M503)",M404,"Object or equipment on or fouling track - other than above (for  vandalism, see code M503)",1,1,1,7,9,7,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TRAIN NO. 6457 REPORTS STRIKING A TREE THAT WAS ""LEANING IN WIRES"" ACROSS THE SINGLE TRACK 100 YARDSEAST OF PLANDOME.",Main,4,No,No,1,LI74358202103,LI74358202103,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,902,,,,,LIRRPORTWASHINGTON,1,Signaled,Signal Indication,A,Auto Cab Signals,0,Not a remotely controlled operation,CWR,40.811282,-73.695135,D,Automatic Block Signals System,,,000-000-000,,,,,,,,,,,,,
LI,Long Island Rail Road,2020,72771,20,08,LI,Long Island Rail Road,72771,20,08,03,2020-08-03,10:24 PM,09,Obstruction,0.0,0.0,0.0,0.0,,,BRENTWOOD,40.7,36,NY,NEW YORK,103,SUFFOLK,1,71.0,4,Dark,1,Clear,1,Main,TRACK 02,4,3,East,D,EMU,Yes,LI 2,60,Estimated,60,0.0,,LI,009058,1,Yes,,,0,,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27214.0,540.0,27754.0,M404,"Object or equipment on or fouling track - other than above (for  vandalism, see code M503)",M404,"Object or equipment on or fouling track - other than above (for  vandalism, see code M503)",1,1,1,7,43,7,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TRAIN NO. 2088 REPORTED STRIKING A TREE WHILE OPERATING EAST ON MAINLINE 2, JUST WEST OF THE BRENTWOOD PASSENGER STATION. ON 05-11-2021, SMS DIRECTOR UPDATED INCIDENT AS REPORTABLE DUE TO INCREASED EQUIPMENT DAMAGES.",Main,4,No,No,1,LI72771202008,LI72771202008,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,9.2,,,,,LIRRMAINLINE,1,Signaled,Signal Indication,A,Auto Cab Signals,0,Not a remotely controlled operation,CWR,40.779405,-73.249793,,,,,000-000-000,,,,,,,,,,,,,
LI,Long Island Rail Road,2016,GR20161101,16,11,LI,Long Island Rail Road,GR20161101,16,11,06,2016-11-06,5:33 PM,07,Hwy-rail crossing,0.0,0.0,0.0,0.0,,,CENTRAL ISLIP,43.3,36,NY,NEW YORK,103,SUFFOLK,1,50.0,4,Dark,2,Cloudy,1,Main,MAINLINE 1,4,3,East,D,EMU,Yes,8058,62,Recorded,62,0.0,,LI,007572,1,No,,,0,,Yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37879.0,37879.0,M303,Highway user misjudgment under normal weather and traffic conditions,M303,Highway user misjudgment under normal weather and traffic conditions,1,1,1,7,23,7,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NORTHBOUND CAR HAD PREVIOUSLY EXPERIENCED MECHANICAL TROUBLE AND HAD STALLED ON THE CROSSING PADS FOULING MAINLINE ONE. BEFORE THE CROSSING WAS ACTIVATED IT WAS STRUCK BY TRAIN 8058.,Main,4,No,No,1,LIGR20161101201611,LIGR20161101201611,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,Passenger (Formerly Commuter),Class 3,"SMT-1 - Amtrak and Commuter East, some Tourist/Historic",LI,Long Island Rail Road,Not Assigned,,0,338172V,,,SYSTEM,1,Signaled,Signal Indication,,,0,Not a remotely controlled operation,CWR,40.790337,-73.201703,,,,,000-000-000,,,,,,,,,,,,,
