revisiondate,reportingagencytypecode,reportingagencytype,reasoncode,reasondescription,crossingid,crossingidsuffix,reportingagencycode,reportingagencyname,statecode,statename,countycode,countyname,innearcode,innear,citycode,cityname,citydescription,street,highwayname,separatetrack,sametrack,branchname,railroadmilepostnumber,linesegment,nearesttimetablestation,timetablestation,crossingtypecode,crossingtype,crossingpurposecode,crossingpurpose,crossingpositioncode,crossingposition,numberpassengertrainperday,developmenttypecode,developmenttype,totaldaylightthrutrains,totalnighttimethrutrains,totalswitchingtrains,maximumtimetablespeed,minimumspeedrangeovercrossing,maximumspeedrangeovercrossing,numberofmaintracks,traindetectionids,traindetectionid1,traindetection1,tracksignaled,signsorsignals,numbercrossbuckassemblies,numberstopsigns,advancewarnings,advancewarning1,advancewarningtext1,pavementmarkingids,pavementmarkingid1,pavementmarking,othermutcdsigns,countroadwaygatearms,countcantileveredstructu,countcantileveredstructu_1,countmastmountedflashinglight,countflashinglightpair,highwaytrafficsignal,numberofbells,countotherflashinglights,trafficlane,highwaypaved,trackrundownstreet,crossingsurfaceids,crossingsurfaceid1,crossingsurfacedescription1,highwaynear,smallestcrossinganglecode,smallestcrossingangle,highwaysystemcode,highwaysystem,roadatcrossingcode,roadatcrossing,roadatcrossingtypecode,roadatcrossingtype,crossingonstatehighwaysystem,annualaveragedailytrafficcount,estimatedpercenttrucks,schoolbusroute,schoolbusaveragecount,reporttype,crossingclosed,reportstatus,railroadcode,class,railroadcompanygrouping,smtgrouping,parentrailroadcompanycode,parentrailroadcompanyname,holdingcompany,intersectingroadwaydistance,numberofsidingtracks,latitude,longitude,privatecrossingsigns,annualaveragedailytrafficyear,pavementmarkingid2,pavementmarking2,railroadmilepostprefix,otherflashinglightstype,railroaddivision,whistlebancode,whistleban,latlongsourcecode,latlongsource,statecontacttelephonenumber,adjacentcrossing,enssigndisplayed,nearbyhighwaytrafficsignals,crossingilluminated,railroadsubdivision,highwaytrafficsignalinte,highwaytrafficsignalinte_1,highwaytrafficsignalpree,highwaytrafficsignalpreemption,sametrackrailroad1,exemptsigns,numberothermutcdsigns1,numberothermutcodesigns2,typeoftrainserviceids,typeoftrainserviceid1,typeoftrainservice1,separatetrackrailroad1,emergencytelephonenumber,railroadcontacttelephonenumber,lowgroundclearancesigns,channeldevicemediancode,channeldevicemedian,highwayspeedlimit,highwayspeedlimittypecode,highwayspeedlimittype,rrnarrative,stnarrative,gateconfigurationcode,gateconfiguration,othermutcdsignstype1,othermutcdsignstype2,adjacentcrossingnumber,publicaccess,othermutcdsignstypetext2,othercrossingsurface,numberofyardtracks,parentrailroadcode,crossingownercode,typeoftrainserviceid2,typeoftrainservice2,lessthanonepassengertrai,hsrcorridorid,totaltransittrains,movementsperdaycode,movementsperday,trainsperyear,numberoftransittracks,numberofindistrytracks,eventrecorder,remotehealthmonitoring,countpedestriangatearms,mastmountedflashingblacklight,mastmountedflashingsidelight,nontrainactivewarningcode,nontrainactivewarning,trafficlanetypecode,trafficlanetypedescription,trainsperweek,mastmountedflashinglight,mastmountedflashinglighttype,traindetectionid2,traindetection2,typeoftrainserviceid3,typeoftrainservice3,installationdateactivewa,traindetectionid3,traindetection3,numberyieldsigns,othermutcdsignstypetext1,highwaymonitoringdevicescode,highwaymonitoringdevices,emergencyservicesroute,countadvw10_1,numberlowgroundclearancesigns,highwaytrafficpresignals,cantileveredtypestructurecode,cantileveredtypestructure,advancewarning2,advancewarningtext2,countadvw10_2,countadvw10_11,storagedistance,countadvw10_3,waysidehorn,numberothermutcdsigns3,othermutcdsignstype3,othermutcdsignstypetext3,gateconftype,gateconfigurationtype,crossingsurfaceid2,crossingsurfacedescription2,crossingsurfaceid3,crossingsurfacedescription3,blocknumber,ledenhancedsigns,pavementmarkingid3,pavementmarking3
1970-01-03,2,State,14,Change in Data,338257X,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361035870,SOUTHOLD,"SOUTHOLD City, SUFFOLK County, NEW YORK State",S. DICKEN,,,,LIRR MAINLINE,0084.61,,MATTITUCK,179656,2,Private,1,Highway,1,At Grade,0.0,16,Farm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0,0,None,,,,No,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,,,,,,,,,,,,,,,,,,,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,,,41.0066870,-72.5189290,No,1970,,,,,ALBANY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-03,2,State,14,Change in Data,338238T,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361035870,SOUTHOLD,"SOUTHOLD City, SUFFOLK County, NEW YORK State",ZAWICKI,,,,LIRR MAINLINE,0080.52,,MATTITUCK,179656,2,Private,1,Highway,1,At Grade,0.0,16,Farm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0,0,None,,,,No,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,,,,,,,,,,,,,,,,,,,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,,,40.9448780,-72.5793000,No,1970,,,,,ALBANY,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-03,2,State,14,Change in Data,338230N,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361035210,RIVERHEAD,"RIVERHEAD City, SUFFOLK County, NEW YORK State",BERTHA ZOWESKI,,,,LIRR MAINLINE,0079.45,,JAMESPORT,179653,2,Private,1,Highway,1,At Grade,0.0,16,Farm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,No,0.0,0.0,0,0,None,,,,No,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,,,,,,,,,,,,,,,,,,,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,,,40.9558796,-72.5684793,No,1970,,,,,ALBANY,0,No,1,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-03,2,State,14,Change in Data,338222W,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361035210,RIVERHEAD,"RIVERHEAD City, SUFFOLK County, NEW YORK State",PERRY CONKLIN,,,,LIRR MAINLINE,0077.18,,,179641,2,Private,1,Highway,1,At Grade,0.0,16,Farm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0,0,None,,,,No,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,,,,,,,,,,,,,,,,,,,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,,,40.9070660,-72.7468640,No,1970,,,,,ALBANY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-03,2,State,14,Change in Data,338182B,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361030705,BROOKHAVEN,"BROOKHAVEN City, SUFFOLK County, NEW YORK State",COUNTY FARM,,,,LIRR MAINLINE,0058.37,,MEDFORD,179553,2,Private,1,Highway,1,At Grade,0.0,16,Farm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,No,0.0,0.0,0,0,None,,,,No,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,,,,,,,,,,,,,,,,,,,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,,,40.8241670,-72.9197842,No,1970,,,,,ALBANY,0,No,1,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-03,2,State,14,Change in Data,338099A,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361035810,SOUTHAMPTON,"SOUTHAMPTON City, SUFFOLK County, NEW YORK State",O.T. FANNING,,,,MONTAUK BR,0078.16,,QUOGUE,179659,2,Private,1,Highway,1,At Grade,0.0,16,Farm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0,0,None,,,,No,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,,,,,,,,,,,,,,,,,,,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,,,40.7263680,-73.2425920,No,1970,,,,,ALBANY,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-03,2,State,14,Change in Data,338083D,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361030705,BROOKHAVEN,"BROOKHAVEN City, SUFFOLK County, NEW YORK State",TUTHILLS,,,,MONTAUK BR,0069.75,,SPEONK,179666,2,Private,1,Highway,1,At Grade,0.0,16,Farm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0,0,None,,,,No,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,,,,,,,,,,,,,,,,,,,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,,,40.8237760,-72.7232970,No,1970,,,,,ALBANY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-01-05,2,State,14,Change in Data,338395L,LI,NY,NEW YORK,36,NEW YORK,36059,NASSAU,0,In,360592240,GARDEN CITY,"GARDEN CITY City, NASSAU County, NEW YORK State",VILLAGE PARK LOT,-,,,HEMPSTEAD BR,0018.82,,BETHPAGE,179215,2,Private,1,Highway,1,At Grade,0.0,14,Industrial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,No,No,0.0,0.0,0,0,None,0,0,None,No,0.0,0.0,0.0,0.0,0.0,No,0.0,0.0,,No,No,,,,,,,,,,,,,No,,,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,,,40.6584010,-73.6483000,Yes,1970,,,,,ALBANY,0,No,,,,No,No,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-05-01,2,State,14,Change in Data,338043F,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361032920,ISLIP,"ISLIP City, SUFFOLK County, NEW YORK State",OAKWOOD AVE.,,No,No,MONTAUK,0050.57,,BAYPORT,179571,3,Public,1,Highway,1,At Grade,0.0,12,Residential,21.0,25.0,4.0,65.0,40.0,65.0,1.0,18,18,DC,Yes,Yes,2.0,0.0,0,0,None,2,2,RR Xing Symbols,No,2.0,0.0,0.0,4.0,0.0,No,1.0,0.0,2,Yes,No,12,12,Asphalt,No,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,19,(7) Local,No,750,11,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-05-20,2,State,14,Change in Data,338086Y,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361035810,SOUTHAMPTON,"SOUTHAMPTON City, SUFFOLK County, NEW YORK State",DEPOT RD-PHILLIPS,,No,No,MONTAUK,0070.75,,SPEONK,179666,3,Public,1,Highway,1,At Grade,0.0,12,Residential,12.0,8.0,2.0,45.0,30.0,45.0,1.0,18,18,DC,No,Yes,2.0,0.0,0,0,None,2,2,RR Xing Symbols,No,2.0,0.0,0.0,4.0,0.0,No,1.0,0.0,2,Yes,No,12,12,Asphalt,No,3,60-90,8,(08) Non-Federal Aid,0,(0) Rural,18,(6) Minor Collector,No,3000,9,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-06-19,2,State,14,Change in Data,338050R,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,0,In,361034670,PATCHOGUE,"PATCHOGUE City, SUFFOLK County, NEW YORK State",OCEAN AVE.,,No,No,MONTAUK,0053.30,,PATCHOGUE,179591,3,Public,1,Highway,1,At Grade,0.0,13,Commercial,12.0,8.0,18.0,65.0,5.0,65.0,1.0,18,18,DC,Yes,Yes,2.0,0.0,0,0,None,2,2,RR Xing Symbols,No,4.0,0.0,0.0,4.0,0.0,No,1.0,0.0,2,Yes,No,14,14,Concrete,Yes,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,19,(7) Local,No,3000,11,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-07-01,2,State,14,Change in Data,338310G,LI,NY,NEW YORK,36,NEW YORK,36059,NASSAU,1,Near,360594600,OYSTER BAY,"OYSTER BAY City, NASSAU County, NEW YORK State",COLD SPRING ROAD,C 100,No,No,PT. JEFFERSON,0029.74,267,SYOSSET,179287,3,Public,1,Highway,1,At Grade,0.0,11,Open Space,18.0,16.0,0.0,80.0,45.0,80.0,2.0,18,18,DC,Yes,Yes,2.0,0.0,0,0,None,1,1,Stop lines,No,2.0,0.0,0.0,4.0,0.0,No,1.0,0.0,2,Yes,No,16,16,Rubber,No,3,60-90,3,"(03) Federal Aid, Not NHS",1,(1) Urban,16,(4) Minor Arterial,No,2900,15,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-07-14,2,State,14,Change in Data,338311N,LI,NY,NEW YORK,36,NEW YORK,36059,NASSAU,1,Near,360594600,OYSTER BAY,"OYSTER BAY City, NASSAU County, NEW YORK State",COUNTY LINE RD.,TOWN,No,No,PT. JEFFERSON,0031.74,271,,176192,3,Public,1,Highway,1,At Grade,0.0,12,Residential,18.0,16.0,0.0,80.0,45.0,80.0,2.0,18,18,DC,No,Yes,2.0,0.0,0,0,None,1,1,Stop lines,No,2.0,0.0,0.0,4.0,0.0,No,1.0,0.0,2,Yes,No,16,16,Rubber,Yes,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,17,(5) Major Collector,No,3000,13,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-08-07,2,State,14,Change in Data,338004P,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361030360,BABYLON,"BABYLON City, SUFFOLK County, NEW YORK State",ALBANY AVE.,,No,No,CENTRAL,0032.45,,BABYLON,179532,3,Public,1,Highway,1,At Grade,0.0,13,Commercial,11.0,6.0,5.0,65.0,30.0,65.0,1.0,18,18,DC,Yes,Yes,2.0,0.0,0,0,None,0,0,None,No,2.0,0.0,0.0,4.0,0.0,No,1.0,0.0,2,Yes,No,12,12,Asphalt,Yes,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,19,(7) Local,No,250,11,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-08-13,2,State,14,Change in Data,338342M,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361030705,BROOKHAVEN,"BROOKHAVEN City, SUFFOLK County, NEW YORK State",HULSE ROAD,,No,No,PT. JEFFERSON,0055.81,,SETAUKET,179564,3,Public,1,Highway,1,At Grade,0.0,12,Residential,17.0,16.0,0.0,30.0,5.0,30.0,1.0,18,18,DC,Yes,Yes,2.0,0.0,0,0,None,2,2,RR Xing Symbols,No,2.0,0.0,0.0,4.0,0.0,No,1.0,0.0,2,Yes,No,12,12,Asphalt,No,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,17,(5) Major Collector,No,750,13,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-10-11,2,State,14,Change in Data,338313C,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361032840,HUNTINGTON,"HUNTINGTON City, SUFFOLK County, NEW YORK State",ROUGES PATH,,No,No,PT. JEFFERSON,0032.62,,,176192,3,Public,1,Highway,1,At Grade,0.0,12,Residential,18.0,16.0,0.0,45.0,15.0,45.0,1.0,18,18,DC,Yes,Yes,2.0,0.0,0,0,None,1,1,Stop lines,No,2.0,0.0,0.0,4.0,0.0,No,1.0,0.0,2,Yes,No,16,16,Rubber,Yes,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,19,(7) Local,No,3000,11,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970-10-28,2,State,14,Change in Data,338108W,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,0,In,361035810,SOUTHAMPTON,"SOUTHAMPTON City, SUFFOLK County, NEW YORK State",DAVID WHITES LANE,,No,No,MONTAUK,0089.03,,SOUTHAMPTON,179685,3,Public,1,Highway,1,At Grade,0.0,13,Commercial,3.0,10.0,2.0,30.0,5.0,30.0,1.0,18,18,DC,No,Yes,2.0,0.0,0,0,None,2,2,RR Xing Symbols,No,2.0,0.0,0.0,4.0,0.0,No,1.0,0.0,2,Yes,No,12,12,Asphalt,Yes,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,19,(7) Local,No,250,8,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,75.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971-01-11,2,State,14,Change in Data,338003H,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361030360,BABYLON,"BABYLON City, SUFFOLK County, NEW YORK State",NEW HIGHWAY,,No,No,CENTRAL BRANCH,0032.27,,BABYLON,179532,3,Public,1,Highway,1,At Grade,0.0,12,Residential,11.0,6.0,5.0,65.0,30.0,65.0,1.0,18,18,DC,Yes,Yes,2.0,0.0,0,0,None,1,1,Stop lines,No,2.0,0.0,0.0,4.0,0.0,No,1.0,0.0,2,Yes,No,12,12,Asphalt,No,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,16,(4) Minor Arterial,No,7000,15,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971-02-09,2,State,14,Change in Data,338128H,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361031650,EAST HAMPTON,"EAST HAMPTON City, SUFFOLK County, NEW YORK State",OSBORNE LANE,,No,No,MONTAUK,0000.00,,,179694,3,Public,1,Highway,1,At Grade,0.0,12,Residential,3.0,10.0,2.0,30.0,1.0,30.0,1.0,18,18,DC,No,Yes,2.0,0.0,0,0,None,"1,2",1,Stop lines,No,2.0,0.0,0.0,4.0,0.0,No,1.0,0.0,2,Yes,No,14,14,Concrete,Yes,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,19,(7) Local,No,250,8,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,75.0,,,,,,2,RR Xing Symbols,NON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971-03-04,2,State,14,Change in Data,338106H,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361035810,SOUTHAMPTON,"SOUTHAMPTON City, SUFFOLK County, NEW YORK State",MAGEE ST.,,No,No,MONTAUK,0087.22,,SOUTHAMPTON,179685,3,Public,1,Highway,1,At Grade,0.0,11,Open Space,3.0,10.0,2.0,30.0,15.0,30.0,1.0,18,18,DC,No,Yes,2.0,0.0,0,0,None,2,2,RR Xing Symbols,No,4.0,0.0,0.0,2.0,0.0,No,1.0,0.0,2,Yes,No,12,12,Asphalt,Yes,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,19,(7) Local,No,250,8,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971-03-04,2,State,14,Change in Data,338107P,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,0,In,361035810,SOUTHAMPTON,"SOUTHAMPTON City, SUFFOLK County, NEW YORK State",MOSES LANE,,No,No,MONTAUK,0087.40,,SOUTHAMPTON,179685,3,Public,1,Highway,1,At Grade,0.0,14,Industrial,3.0,10.0,2.0,30.0,5.0,30.0,1.0,18,18,DC,No,Yes,2.0,0.0,0,0,None,2,2,RR Xing Symbols,No,2.0,0.0,0.0,4.0,0.0,No,1.0,0.0,2,Yes,No,12,12,Asphalt,Yes,3,60-90,8,(08) Non-Federal Aid,1,(1) Urban,19,(7) Local,No,3000,8,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971-03-16,2,State,14,Change in Data,338100S,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361035810,SOUTHAMPTON,"SOUTHAMPTON City, SUFFOLK County, NEW YORK State",EAST TIANA RD.,,No,No,MONTAUK,0080.31,,HAMPTON  BAYS,179651,3,Public,1,Highway,1,At Grade,0.0,12,Residential,3.0,10.0,2.0,30.0,1.0,30.0,1.0,18,18,DC,No,Yes,2.0,0.0,0,0,None,2,2,RR Xing Symbols,No,4.0,0.0,0.0,2.0,0.0,No,1.0,0.0,2,Yes,No,12,12,Asphalt,Yes,3,60-90,8,(08) Non-Federal Aid,0,(0) Rural,17,(5) Major Collector,No,750,11,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971-04-06,2,State,14,Change in Data,338116N,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361035810,SOUTHAMPTON,"SOUTHAMPTON City, SUFFOLK County, NEW YORK State",HAYGROUND ROAD,,No,No,MONTAUK,0092.41,,BRIDGEHAMPTON,179681,3,Public,1,Highway,1,At Grade,0.0,11,Open Space,3.0,10.0,2.0,30.0,1.0,30.0,1.0,18,18,DC,No,Yes,2.0,0.0,0,0,None,"1,2",1,Stop lines,No,2.0,0.0,0.0,4.0,0.0,No,1.0,0.0,2,Yes,No,12,12,Asphalt,No,3,60-90,8,(08) Non-Federal Aid,0,(0) Rural,19,(7) Local,No,250,7,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,,,,,,,2,RR Xing Symbols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1971-04-07,2,State,14,Change in Data,338112L,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361035810,SOUTHAMPTON,"SOUTHAMPTON City, SUFFOLK County, NEW YORK State",DEERFIELD RD.,,No,No,MONTAUK,0091.15,,SOUTHAMPTON,179685,3,Public,1,Highway,1,At Grade,0.0,13,Commercial,3.0,10.0,2.0,30.0,1.0,30.0,1.0,18,18,DC,No,Yes,2.0,0.0,0,0,None,"1,2",1,Stop lines,No,2.0,0.0,0.0,4.0,0.0,No,1.0,0.0,2,Yes,No,12,12,Asphalt,Yes,3,60-90,8,(08) Non-Federal Aid,0,(0) Rural,17,(5) Major Collector,No,250,11,No,0.0,Major,No,Expired,LI,Class 3,Not Applicable,,NY,NEW YORK,Not Assigned,75.0,,,,,,2,RR Xing Symbols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
